"","locus","BG11_Control","BG11_Lys","difference","Gene name","Product"
"2510","slr1307",-0.061355512140265,0.16166162293976,-0.223017135080025,"slr1307","hypothetical protein"
"2511","slr1315",-3.378461487024,-2.88268312540191,-0.495778361622082,"slr1315","hypothetical protein"
"2512","slr1322",-0.103178880343859,0.363380602669174,-0.466559483013033,"tldD","putative modulator of DNA gyrase"
"2513","slr1324",-0.053447140960126,-0.208811772760732,0.155364631800606,"hik23","two-component hybrid sensor and regulator"
"2514","slr1327",0.0673926170918877,0.465174279677366,-0.397781662585478,"slr1327","hypothetical protein"
"2515","slr1334",-0.829506069019813,-0.833087850828655,0.00358178180884239,"pgm2","phosphoglucomutase"
"2516","slr1336",-0.110282462587816,0.137327973109472,-0.247610435697287,"slr1336","H+/Ca2+ exchanger"
"2517","slr1338",-0.345566879664093,0.277734580007811,-0.623301459671904,"slr1338","hypothetical protein"
"2518","slr1339",-0.0736698126026802,0.223464846316501,-0.297134658919181,"slr1339","hypothetical protein"
"2519","slr1340",0.310215602909031,-0.64347037421848,0.953685977127511,"slr1340","unknown protein"
"2520","slr1342",0.050600070470229,-0.178723842247863,0.229323912718092,"slr1342","hypothetical protein"
"2521","slr1343",-0.196401470258778,0.125885091962511,-0.322286562221289,"slr1343","hypothetical protein"
"2522","slr1344",-0.212717203854246,0.840218738412179,-1.05293594226643,"slr1344","hypothetical protein"
"2523","slr1353",0.45669927774715,-0.598995347727637,1.05569462547479,"slr1353","hypothetical protein"
"2524","slr1362",0.0256788098799069,0.156349822138371,-0.130671012258464,"slr1362","hypothetical protein"
"2525","slr1363",-0.699982282353629,-0.830801083158781,0.130818800805152,"slr1363","hypothetical protein"
"2526","slr1376",-0.194044863930588,-0.952923621384421,0.758878757453834,"slr1376","hypothetical protein"
"2527","slr1378",-2.92642886812398,-2.16793857875574,-0.758490289368247,"slr1378","hypothetical protein"
"2528","slr1383",0.0290895469658435,-0.130445820888603,0.159535367854447,"slr1383","unknown protein"
"2529","slr1384",0.643134535211718,-0.812882335707792,1.45601687091951,"slr1384","hypothetical protein"
"2530","slr1385",-0.170580959537638,-0.23645072997304,0.065869770435402,"slr1385","unknown protein"
"2531","slr1391",0.00759523155846885,-1.35519514080902,1.36279037236749,"slr1391","unknown protein"
"2532","slr1393",0.554380415454877,0.110999514772454,0.443380900682423,"hik1","phytochrome-like protein;  two-component sensor histidine kinase"
"2533","slr1394",0.401157811030241,3.20664216165192,-2.80548435062168,"slr1394","hypothetical protein"
"2534","slr1395",-0.000446334951152816,0.191714961907024,-0.192161296858177,"slr1395","hypothetical protein"
"2535","slr1396",-0.118027904378842,0.28409976769586,-0.402127672074702,"slr1396","unknown protein"
"2536","slr1397",0.108127544563145,1.22096945125806,-1.11284190669491,"slr1397","unknown protein"
"2537","slr1398",0.163711329004403,-0.379249799285079,0.542961128289482,"slr1398","unknown protein"
"2538","slr1400",0.102369620130605,0.0973376073027712,0.00503201282783404,"hik38","two-component hybrid sensor and regulator"
"2539","slr1403",0.134869244048804,-0.055225067670571,0.190094311719375,"slr1403","unknown protein"
"2540","slr1406",0.12920851762937,0.209567597334558,-0.0803590797051876,"slr1406","periplasmic protein;  function unknown"
"2541","slr1407",0.045651577090516,1.78697560195076,-1.74132402486024,"slr1407","unknown protein"
"2542","slr1409",0.082003524181328,0.160772523512575,-0.0787689993312474,"slr1409","periplasmic WD-repeat protein"
"2543","slr1410",-0.128067206320806,-0.232434511014561,0.104367304693755,"slr1410","periplasmic WD-repeat protein"
"2544","slr1411",-0.487581954421705,-0.751212735045823,0.263630780624118,"slr1411","hypothetical protein"
"2545","slr1413",0.133038765018059,0.375415494214542,-0.242376729196483,"slr1413","hypothetical protein"
"2546","slr1414",0.097047823348002,0.15547637173572,-0.0584285483877178,"hik11","two-component sensor histidine kinase"
"2547","slr1415",-0.0368672706939573,0.313523764176261,-0.350391034870218,"slr1415","hypothetical protein"
"2548","slr1417",-0.260359439860452,0.343736973061604,-0.604096412922056,"ycf57","hypothetical protein YCF57"
"2549","slr1419",-2.04915042294486,-1.09861598673183,-0.950534436213023,"slr1419","hypothetical protein"
"2550","slr1420",-0.425237705723379,-1.19163894427276,0.766401238549376,"slr1420","probable sugar kinase"
"2551","slr1420",-0.425237705723379,-1.19163894427276,0.766401238549376,"melB","probable sugar transporter"
"2552","slr1421",-2.00743719148324,-1.55435846339725,-0.453078728085989,"slr1421","unknown protein"
"2553","slr1424",-1.77447927170635,-1.47789981876087,-0.296579452945479,"slr1424","UDP-N-acetylenolpyruvoylglucosamine reductase"
"2554","slr1425",0.161213881307004,-0.0408664304784167,0.20208031178542,"slr1425","hypothetical protein"
"2555","slr1428",0.0735422004251381,0.366230429743119,-0.292688229317981,"slr1428","hypothetical protein"
"2556","slr1429",0.135628586214182,0.11943827757072,0.0161903086434619,"slr1429","hypothetical protein"
"2557","slr1431",-0.139448960790728,-0.237583483344239,0.0981345225535105,"slr1431","hypothetical protein"
"2558","slr1436",0.239411110888299,0.168632214906784,0.0707788959815146,"slr1436","unknown protein"
"2559","slr1437",-0.214525006646624,-0.262631552448936,0.0481065458023117,"slr1437","unknown protein"
"2560","slr1438",0.325617037747342,-0.795861640614069,1.12147867836141,"slr1438","Aldose 1-epimerase"
"2561","slr1440",0.108923714450266,0.352283890682987,-0.24336017623272,"slr1440","hypothetical protein"
"2562","slr1441",-0.0471295124451113,0.344297696743837,-0.391427209188948,"slr1441","hypothetical protein"
"2563","slr1442",0.205111616620463,0.216902455594691,-0.0117908389742281,"slr1442","hypothetical protein"
"2564","slr1444",-0.155633557741416,0.176151318770009,-0.331784876511425,"slr1444","hypothetical protein"
"2565","slr1449",-0.203541385651342,-0.37262855395059,0.169087168299248,"slr1449","hypothetical protein"
"2566","slr1450",-0.0467095711338985,0.255214346878513,-0.301923918012412,"slr1450","unknown protein"
"2567","slr1451",0.253299769577572,0.793418007551164,-0.540118237973592,"slr1451","hypothetical protein"
"2568","slr1456",0.0936815731965166,0.0115997175101777,0.0820818556863389,"pilA4","type 4 pilin-like protein;  or general secretion pathway protein G"
"2569","slr1461",-0.0312862422273455,0.443901039085732,-0.475187281313077,"slr1461","hypothetical protein"
"2570","slr1462",-2.26553715408257,-1.96053880768479,-0.304998346397781,"slr1462","hypothetical protein"
"2571","slr1464",0.124846150170767,0.210495016226278,-0.085648866055511,"slr1464","hypothetical protein"
"2572","slr1467",0.141860001716502,0.278421691961648,-0.136561690245146,"slr1467","precorrin isomerase"
"2573","slr1468",0.169737993448115,0.295431992721915,-0.1256939992738,"slr1468","hypothetical protein"
"2574","slr1470",-2.17371055808319,-1.68361005517114,-0.490100502912054,"slr1470","hypothetical protein"
"2575","slr1471",-0.567637961203222,-0.772392167006918,0.204754205803696,"slr1471","hypothetical protein"
"2576","slr1472",-0.323302660556003,-0.378804506824496,0.0555018462684923,"slr1472","hypothetical protein"
"2577","slr1474",0.136908804879247,-0.275475706237067,0.412384511116314,"slr1474","hypothetical protein"
"2578","slr1478",-0.667476804627023,-0.285281156146455,-0.382195648480568,"slr1478","hypothetical protein"
"2579","slr1484",0.473516983280184,-0.457212038619621,0.930729021899806,"slr1484","unknown protein"
"2580","slr1485",-0.0429561343608361,0.252780700529335,-0.295736834890171,"slr1485","putative phosphatidylinositol phosphate kinase;  salt-induced periplasmic protein"
"2581","slr1488",0.308934680789203,0.181525513482403,0.1274091673068,"slr1488","multidrug resistance family ABC transporter"
"2582","slr1493",0.173742595333838,-0.0655908834417334,0.239333478775571,"slr1493","hypothetical protein"
"2583","slr1494",0.0317238851604166,0.288780649764879,-0.257056764604463,"slr1494","MDR (multidrug resistance) family ABC transport er"
"2584","slr1495",0.414204166103451,-0.177847336617089,0.59205150272054,"slr1495","hypothetical protein"
"2585","slr1501",0.0641978005501625,0.212404975761265,-0.148207175211103,"slr1501","probable acetyltransferase"
"2586","slr1503",-0.00365742417324239,-0.221130247594242,0.217472823421,"slr1503","hypothetical protein"
"2587","slr1505",-0.26862585439435,0.149246569765923,-0.417872424160273,"slr1505","unknown protein"
"2588","slr1506",0.320040599880051,0.156059216893782,0.16398138298627,"slr1506","hypothetical protein"
"2589","slr1507",0.147332830348801,-0.355922805836302,0.503255636185103,"slr1507","hypothetical protein"
"2590","slr1508",0.528855363657329,0.171475199508974,0.357380164148355,"slr1508","probable glycosyltransferase"
"2591","slr1512",-0.140919220265395,1.79442530063673,-1.93534452090213,"sbtA","sodium-dependent bicarbonate transporter"
"2592","slr1513",0.27220924360623,0.584006185551236,-0.311796941945006,"sbtB","periplasmic protein;  function unknown"
"2593","slr1515",-0.601872492757438,-0.390674883951638,-0.211197608805801,"ictB","putative membrane protein required for bicarbon ate uptake"
"2594","slr1520",0.0682827106616338,0.184211196871999,-0.115928486210365,"slr1520","oxidoreductase;  aldo/keto reductase family"
"2595","slr1522",0.0606725076038256,0.420802810508831,-0.360130302905005,"slr1522","putative transposase [ISY352d: 1614422 - 161583 5]"
"2596","slr1523",0.0955877030631981,0.0985682927508223,-0.00298058968762417,"slr1523","putative transposase"
"2597","slr1524",0.0823980833958595,-0.00219549301281761,0.0845935764086771,"slr1524","putative transposase [ISY100u(partial copy): 16 16832 - 1617509]"
"2598","slr1529",0.0341039302063915,0.353008117511314,-0.318904187304922,"slr1529","nitrogen assimilation regulatory protein"
"2599","slr1530",0.00308271426220056,0.0134027028511013,-0.0103199885889007,"slr1530","hypothetical protein"
"2600","slr1533",0.260479582594276,0.352103819194431,-0.0916242366001545,"slr1533","hypothetical protein"
"2601","slr1534",0.264913687098389,-0.235411847675711,0.500325534774099,"slr1534","hypothetical protein"
"2602","slr1535",-0.124808080974114,-0.661780794544832,0.536972713570719,"slr1535","hypothetical protein"
"2603","slr1537",-0.29427718270489,-0.491709552879959,0.197432370175068,"slr1537","unknown protein"
"2604","slr1540",-0.0832944436507658,0.293637967044827,-0.376932410695593,"slr1540","mRNA-binding protein"
"2605","slr1541",-1.10428047306437,-1.15551425846893,0.0512337854045584,"slr1541","hypothetical protein"
"2606","slr1542",-0.4169234970037,-1.07110897447393,0.654185477470233,"ispF","2-C-methyl-D-erythritol 2; 4-cyclodiphosphate sy nthase"
"2607","slr1543",0.306570956993938,0.0838819598975495,0.222688997096388,"slr1543","DNA-damage-inducible protein F"
"2608","slr1544",-0.00387862181389526,-0.477352901871364,0.473474280057469,"slr1544","unknown protein"
"2609","slr1546",0.377075361145023,0.222568734336306,0.154506626808717,"slr1546","hypothetical protein"
"2610","slr1547",-0.0983856583933948,0.0261068449453788,-0.124492503338774,"slr1547","hypothetical protein"
"2611","slr1552",0.277277597713769,0.415951402970539,-0.138673805256769,"slr1552","unknown protein"
"2612","slr1557",0.0393577243194217,-0.267524056597782,0.306881780917204,"slr1557","hypothetical protein"
"2613","slr1563",0.339558301376986,-0.0445383468711761,0.384096648248162,"slr1563","hypothetical protein"
"2614","slr1565",-0.341946131516511,-0.662013286897187,0.320067155380676,"slr1565","hypothetical protein"
"2615","slr1566",-0.27165718694231,-0.401713080521784,0.130055893579474,"slr1566","hypothetical protein"
"2616","slr1567",0.115043195760742,0.310802006295479,-0.195758810534737,"slr1567","unknown protein"
"2617","slr1568",0.0471921793235169,-0.0794890717080141,0.126681251031531,"slr1568","hypothetical protein"
"2618","slr1570",-0.453475459422087,0.543140854025252,-0.996616313447338,"slr1570","hypothetical protein"
"2619","slr1571",0.117154007822362,0.242858698775334,-0.125704690952971,"slr1571","unknown protein"
"2620","slr1572",-0.0357672909191586,0.190901598971621,-0.226668889890779,"slr1572","hypothetical protein"
"2621","slr1573",-0.422518061388552,0.607288348508646,-1.0298064098972,"slr1573","hypothetical protein"
"2622","slr1575",0.426192853236412,-0.540599226351357,0.966792079587769,"slr1575","probable potassium efflux system"
"2623","slr1576",0.278880242779271,0.0908822303776897,0.187998012401582,"slr1576","unknown protein"
"2624","slr1577",0.245072600432447,2.19457092471618,-1.94949832428373,"slr1577","hypothetical protein"
"2625","slr1579",-0.112065436372804,0.590624793977683,-0.702690230350487,"slr1579","hypothetical protein"
"2626","slr1583",0.234131593961994,-0.116511625485163,0.350643219447157,"slr1583","hypothetical protein"
"2627","slr1584",-0.22985336926408,-0.375255243356213,0.145401874092133,"slr1584","two-component transcription regulator OmpR subf amily"
"2628","slr1586",0.135234945957487,0.234243201831296,-0.0990082558738091,"slr1586","putative transposase [ISY508c(partial copy): 34 05449 - 3406337]"
"2629","slr1588",-0.374921905072426,-0.998322699513389,0.623400794440963,"slr1588","two-component transcription regulator"
"2630","slr1590",0.0612741125648728,-0.0544787805382845,0.115752893103157,"slr1590","hypothetical protein"
"2631","slr1591",0.00656216992986359,0.35150728794076,-0.344945118010896,"slr1591","hypothetical protein"
"2632","slr1592",0.398375712010131,0.202494424502928,0.195881287507203,"slr1592","probable pseudouridine synthase"
"2633","slr1593",-0.0454983667838041,0.663493479982969,-0.708991846766773,"slr1593","hypothetical protein"
"2634","slr1594",0.12246819114288,0.126321814405703,-0.00385362326282324,"slr1594","two-component response regulator PatA subfamily"
"2635","slr1595",0.183608566954841,0.346955346366574,-0.163346779411734,"nhaS4","Na+/H+ antiporter"
"2636","slr1597",0.137103884137844,0.281132774440584,-0.144028890302739,"slr1597","chromosome partitioning ATPase;  ParA family"
"2637","slr1599",0.117326778728306,0.84109175092347,-0.723764972195164,"slr1599","hypothetical protein"
"2638","slr1600",0.373006346120767,-0.120409314674759,0.493415660795526,"slr1600","hypothetical protein"
"2639","slr1601",-0.0605878702364849,-1.23663531625504,1.17604744601855,"slr1601","hypothetical protein"
"2640","slr1603",0.114632329219524,0.210801600380995,-0.0961692711614708,"slr1603","hypothetical protein"
"2641","slr1609",-0.204084381848348,-0.556827767781927,0.352743385933579,"slr1609","long-chain-fatty-acid CoA ligase"
"2642","slr1610",-0.388498674448755,-0.00778484644398725,-0.380713828004768,"slr1610","putative C-3 methyl transferase"
"2643","slr1611",-2.57492776880584,-1.77137880190412,-0.803548966901726,"slr1611","hypothetical protein"
"2644","slr1612",-1.15317542665998,-1.15049831663054,-0.00267711002943849,"slr1612","hypothetical protein"
"2645","slr1613",-1.23432274473529,-0.950136563004193,-0.284186181731095,"slr1613","hypothetical protein"
"2646","slr1616",-0.1891202331328,-0.300757531052605,0.111637297919805,"slr1616","unknown protein"
"2647","slr1617",-0.278123260428858,-0.150620253011393,-0.127503007417465,"slr1617","similar to UDP-glucose 4-epimerase"
"2648","slr1618",-0.0341982442966266,-0.420233090246609,0.386034845949983,"slr1618","unknown protein"
"2649","slr1619",-0.275512865705791,-0.18361748580742,-0.0918953798983707,"slr1619","hypothetical protein"
"2650","slr1623",-2.02883094239174,-2.01896970138187,-0.00986124100986707,"slr1623","hypothetical protein"
"2651","slr1624",0.0323987674614673,-0.452576883073575,0.484975650535043,"slr1624","hypothetical protein"
"2652","slr1626",0.225938906806354,-0.0818066535456808,0.307745560352035,"slr1626","dihydroneopterin aldolase"
"2653","slr1627",-0.100744769497588,-0.276811742210941,0.176066972713353,"slr1627","unknown protein"
"2654","slr1628",-0.00678969527980458,0.721535767455094,-0.728325462734899,"slr1628","hypothetical protein"
"2655","slr1629",0.0196996454160906,0.407829297119952,-0.388129651703861,"slr1629","ribosomal large subunit pseudouridine synthase D"
"2656","slr1634",0.261087177790977,0.0665239589203643,0.194563218870612,"slr1634","hypothetical protein"
"2657","slr1636",-0.11518274215035,2.20768605606272,-2.32286879821307,"slr1636","unknown protein"
"2658","slr1638",0.533518477758735,0.132256503649575,0.40126197410916,"slr1638","hypothetical protein"
"2659","slr1644",-0.133994571682004,-0.156216748582885,0.0222221769008817,"slr1644","hypothetical protein"
"2660","slr1647",-0.210184129409533,-0.0243944587208684,-0.185789670688664,"slr1647","hypothetical protein"
"2661","slr1648",0.233277622816175,0.0798554720152863,0.153422150800889,"slr1648","hypothetical protein"
"2662","slr1649",0.101671856945118,-0.217532354987661,0.319204211932779,"slr1649","hypothetical protein"
"2663","slr1652",-0.112057195834246,0.3132812121685,-0.425338408002746,"slr1652","hypothetical protein"
"2664","slr1657",0.925907610031411,0.265606583896852,0.660301026134559,"slr1657","hypothetical protein"
"2665","slr1658",0.388658443030994,0.229350259458529,0.159308183572465,"slr1658","unknown protein"
"2666","slr1659",0.258129098685183,0.314644593069397,-0.0565154943842145,"slr1659","hypothetical protein"
"2667","slr1660",0.308858853534755,-0.957629798511653,1.26648865204641,"slr1660","hypothetical protein"
"2668","slr1661",0.124985395512478,-0.112189551613506,0.237174947125984,"slr1661","hypothetical protein"
"2669","slr1664",-0.116333364012627,0.190648637334979,-0.306982001347606,"slr1664","hypothetical protein"
"2670","slr1667",0.12693064396077,-0.00522732324320547,0.132157967203975,"slr1667","hypothetical protein (target gene of sycrp1)"
"2671","slr1668",-0.00136774205719063,0.315799029501798,-0.317166771558989,"slr1668","periplasmic protein;  function unknown (target g ene of sycrp1)"
"2672","slr1670",0.210198649298097,-0.159509902134069,0.369708551432166,"slr1670","unknown protein"
"2673","slr1674",0.0968280533262222,0.00139243381970063,0.0954356195065216,"slr1674","hypothetical protein"
"2674","slr1676",-0.441488882252433,-1.75405670245841,1.31256782020598,"slr1676","hypothetical protein"
"2675","slr1677",0.303393470068398,-0.992656182884522,1.29604965295292,"slr1677","hypothetical protein"
"2676","slr1679",0.262058361322376,-0.395487850896064,0.657546212218441,"slr1679","hypothetical protein"
"2677","slr1681",0.18954377938221,0.23056448101486,-0.0410207016326499,"slr1681","unknown protein"
"2678","slr1683",0.0275597522442028,-0.231056516839882,0.258616269084085,"slr1683","putative transposase [ISY391b: 1970517 - 197088 0;  join 1972064 - 1973077]"
"2679","slr1686",-0.229305833345149,0.125449717634329,-0.354755550979478,"slr1686","hypothetical protein"
"2680","slr1687",-0.0812908443916708,0.240328901499493,-0.321619745891164,"slr1687","hypothetical protein"
"2681","slr1690",0.34389314307903,0.0615546130912707,0.282338529987759,"slr1690","hypothetical protein"
"2682","slr1692",-0.571310007910115,-0.686034267943748,0.114724260033634,"slr1692","hypothetical protein"
"2683","slr1693",-0.159899149001166,-0.441545466670512,0.281646317669347,"pixE","two-component response regulator PatA subfamily"
"2684","slr1694",0.175215632120463,0.221395463438588,-0.0461798313181249,"slr1694; pixD","expression activator appA homolog"
"2685","slr1699",-0.479842125396625,0.0941845401014446,-0.57402666549807,"slr1699","hypothetical protein"
"2686","slr1702",1.22800111184981,0.360448015646307,0.867553096203505,"slr1702","hypothetical protein"
"2687","slr1704",-0.321024783478588,-0.466471082103192,0.145446298624604,"slr1704","hypothetical protein"
"2688","slr1708",0.0406608341259144,0.264360859921288,-0.223700025795374,"slr1708","probable peptidase"
"2689","slr1712",3.03750175926943,-1.284353618818,4.32185537808743,"slr1712","hypothetical protein"
"2690","slr1717",0.0272955024090961,-0.422760704738215,0.450056207147311,"slr1717","hypothetical protein"
"2691","slr1718",1.0897479126087,-0.0358145106419201,1.12556242325062,"slr1718","hypothetical protein"
"2692","slr1721",-0.4131136984874,-0.194318896846444,-0.218794801640956,"slr1721","hypothetical protein"
"2693","slr1724",-0.306257433775202,1.89665868152944,-2.20291611530464,"slr1724","hypothetical protein"
"2694","slr1726",0.309793575971483,0.415715402621691,-0.105921826650208,"slr1726","unknown protein"
"2695","slr1727",-0.0854804292591493,0.241064302035842,-0.326544731294992,"slr1727","Na+/H+ antiporter"
"2696","slr1732",-0.412424591554199,0.108301942448947,-0.520726534003146,"slr1732","hypothetical protein"
"2697","slr1735",1.07325761091441,6.38779801729489,-5.31454040638048,"bgtA","ATP-binding subunit of the ABC-type Bgt permeas e for basic amino acids and glutamine"
"2698","slr1736",0.511183826673705,0.00814356589780802,0.503040260775897,"slr1736","homogentisate phytyltransferase"
"2699","slr1737",-0.126220538601904,0.0257378226696656,-0.151958361271569,"slr1737","hypothetical protein"
"2700","slr1738",-0.0433378343425663,0.12764728214204,-0.170985116484606,"slr1738","transcription regulator Fur family"
"2701","slr1739",0.137664128019291,0.0973484767536883,0.0403156512656022,"psb28-2","photosystem II 13 kDa protein homolog"
"2702","slr1740",0.103418396838392,0.166489392735994,-0.0630709958976018,"slr1740","oligopeptide binding protein of ABC transporter"
"2703","slr1742",0.193678650313422,-0.0366550921155538,0.230333742428976,"slr1742","probable cobyric acid synthase"
"2704","slr1747",-0.0252798826184315,0.213239077732938,-0.238518960351369,"slr1747","cell death suppressor protein Lls1 homolog"
"2705","slr1748",-0.812253872326312,-0.545486674240881,-0.266767198085431,"pgam3","probable phosphoglycerate mutase"
"2706","slr1752",-0.0433580494432577,0.151871476709322,-0.19522952615258,"slr1752","hypothetical protein"
"2707","slr1753",0.119361618078136,0.0961197702400456,0.0232418478380908,"slr1753","hypothetical protein"
"2708","slr1759",0.968994758863419,0.184582917754945,0.784411841108474,"hik14","two-component hybrid sensor and regulator"
"2709","slr1760",0.00373106580940034,0.135122336751273,-0.131391270941873,"slr1760","two-component response regulator"
"2710","slr1762",0.0194240549416312,0.115626850741906,-0.0962027958002744,"slr1762","hypothetical protein"
"2711","slr1763",1.07294076031696,-1.27610255696675,2.3490433172837,"slr1763","probable methyltransferase"
"2712","slr1767",0.0513729823561381,0.253573626733185,-0.202200644377047,"slr1767","hypothetical protein"
"2713","slr1768",-0.00694766850021543,0.0850229634999378,-0.0919706320001532,"slr1768","unknown protein"
"2714","slr1770",-0.0424681325400714,-0.15248655528479,0.110018422744719,"slr1770","hypothetical protein"
"2715","slr1771",0.191483950444129,0.260830879205162,-0.069346928761033,"slr1771","unknown protein"
"2716","slr1772",0.166122076364159,0.228745841047871,-0.0626237646837112,"slr1772","probable hydrolase;  periplasmic protein"
"2717","slr1773",0.434182306312096,0.474947074774224,-0.0407647684621285,"slr1773","unknown protein"
"2718","slr1774",-0.0109989656079575,0.134980623900215,-0.145979589508173,"slr1774","unknown protein"
"2719","slr1776",-0.253520149252205,-0.46546826219865,0.211948112946445,"slr1776","high affinity sulfate transporter"
"2720","slr1778",-2.73061364932844,-1.90674858791297,-0.823865061415469,"slr1778","unknown protein"
"2721","slr1780",-0.137587835266444,-0.939090765450016,0.801502930183573,"ycf54","hypothetical protein YCF54"
"2722","slr1783",-1.17283830957832,-1.56568567616425,0.392847366585923,"ycf29","two-component response regulator NarL subfamily"
"2723","slr1787",-0.84634663938841,-1.01717581761216,0.170829178223753,"slr1787","thiamine-monophosphate kinase"
"2724","slr1788",0.264985530901446,0.235548085475316,0.0294374454261298,"slr1788","unknown protein"
"2725","slr1789",-0.877296005269525,-0.71128287750032,-0.166013127769205,"slr1789","unknown protein"
"2726","slr1790",-1.09410683160929,-0.941752118496981,-0.152354713112311,"slr1790","hypothetical protein"
"2727","slr1794",-0.00237409125314744,-0.224672356220794,0.222298264967647,"slr1794","probable anion transporting ATPase"
"2728","slr1796",-0.330948041118877,-1.00063875213624,0.66969071101736,"slr1796","hypothetical protein"
"2729","slr1799",0.958640037710409,0.623843232668303,0.334796805042105,"slr1799","hypothetical protein"
"2730","slr1800",0.200473886496696,0.0667101451460865,0.13376374135061,"slr1800","hypothetical protein"
"2731","slr1805",1.03454229149474,0.321317274097979,0.713225017396758,"hik16","two-component sensor histidine kinase"
"2732","slr1807",-0.0282126604617855,0.207372872503921,-0.235585532965707,"slr1807","hypothetical protein"
"2733","slr1809",0.350875553715618,0.154467528597069,0.196408025118549,"slr1809","unknown protein"
"2734","slr1811",-0.675001634287747,-0.426113332634847,-0.2488883016529,"slr1811","hypothetical protein"
"2735","slr1812",0.0413639301377319,-0.138866643446917,0.180230573584649,"slr1812","hypothetical protein"
"2736","slr1813",0.161807431552031,-0.251100106713818,0.412907538265848,"slr1813","hypothetical protein"
"2737","slr1814",0.0617792389647728,-0.173195081558028,0.234974320522801,"slr1814","hypothetical protein"
"2738","slr1815",-0.32028669061818,-0.360431436448888,0.0401447458307085,"slr1815","hypothetical protein"
"2739","slr1816",0.227962391553503,0.106657341896035,0.121305049657468,"slr1816","hypothetical protein"
"2740","slr1818",-2.49540685396406,-0.448485601513445,-2.04692125245061,"slr1818","hypothetical protein"
"2741","slr1819",0.236541013500453,0.471483511919206,-0.234942498418752,"slr1819","hypothetical protein"
"2742","slr1820",-0.124854577980863,0.264502403924766,-0.389356981905629,"slr1820","hypothetical protein"
"2743","slr1821",0.0702016600971107,0.235788916763862,-0.165587256666752,"slr1821","hypothetical protein"
"2744","slr1826",0.0313436910783774,0.166445046333481,-0.135101355255104,"slr1826","hypothetical protein"
"2745","slr1827",0.0830878088796199,0.315737687589141,-0.232649878709521,"slr1827","hypothetical protein"
"2746","slr1829",0.0219667535269452,0.327160422390796,-0.30519366886385,"phaE","putative poly(3-hydroxyalkanoate) synthase comp onent"
"2747","slr1837",0.457887208991986,0.507548624082045,-0.0496614150900584,"slr1837","two-component system response regulator OmpR su bfamily"
"2748","slr1840",0.436170482908373,-0.25200892391729,0.688179406825663,"slr1840","hypothetical protein"
"2749","slr1841",-2.3340359754891,-2.12392998204116,-0.210105993447933,"slr1841","probable porin"
"2750","slr1846",-0.103705684927985,0.266661030898251,-0.370366715826236,"ycf64","hypothetical protein YCF64"
"2751","slr1847",-0.116952128024461,-0.381822061850419,0.264869933825958,"slr1847","hypothetical protein"
"2752","slr1851",0.0983072971568334,0.149741487716492,-0.051434190559659,"slr1851","hypothetical protein"
"2753","slr1852",0.76635313285556,0.122169223446418,0.644183909409142,"slr1852","unknown protein"
"2754","slr1853",0.498489676285777,0.282165062099221,0.216324614186555,"slr1853","carboxymuconolactone decarboxylase"
"2755","slr1854",0.255738359071763,-0.219307011928391,0.475045371000154,"slr1854","unknown protein"
"2756","slr1855",0.546957462065034,0.200370565751333,0.3465868963137,"slr1855","unknown protein"
"2757","slr1856",0.714236840669268,-0.22254049626112,0.936777336930388,"slr1856","phosphoprotein substrate of icfG gene cluster"
"2758","slr1859",0.0689766551103494,0.201369500702701,-0.132392845592352,"slr1859","anti-sigma f factor antagonist"
"2759","slr1861",-0.930657182944799,-0.50252326401454,-0.428133918930259,"slr1861","probable sigma regulatory factor"
"2760","slr1862",-0.382509821478503,1.15905215044554,-1.54156197192404,"slr1862","unknown protein"
"2761","slr1863",0.327092960445799,0.110109133090416,0.216983827355383,"slr1863","unknown protein"
"2762","slr1864",0.121566126440814,0.243654112933268,-0.122087986492454,"slr1864","hypothetical protein"
"2763","slr1865",0.564734646637193,0.28006093968433,0.284673706952863,"slr1865","unknown protein"
"2764","slr1866",-0.632631140683981,0.247005337133403,-0.879636477817384,"slr1866","unknown protein"
"2765","slr1869",0.072509397884973,0.599639679100169,-0.527130281215196,"slr1869","unknown protein"
"2766","slr1870",0.0364121228265578,0.229652943603726,-0.193240820777169,"slr1870","hypothetical protein"
"2767","slr1871",0.201011410537149,0.189991863233843,0.0110195473033055,"slr1871","transcriptional regulator"
"2768","slr1876",-0.0595273325635535,-0.0530708484963614,-0.00645648406719206,"slr1876","hypothetical protein"
"2769","slr1880",0.134507440712473,0.0244097300401319,0.110097710672341,"slr1880","hypothetical protein"
"2770","slr1882",0.242624896746453,-0.116339070130682,0.358963966877135,"ribF","riboflavin biosynthesis protein RibF"
"2771","slr1885",0.174356022836601,0.170711328554677,0.00364469428192432,"slr1885","hypothetical protein"
"2772","slr1886",-0.0247860636496741,-0.0585597328032336,0.0337736691535595,"slr1886","hypothetical protein"
"2773","slr1888",0.0297158321782687,0.197710475496343,-0.167994643318074,"slr1888","4-hydroxybutyrate coenzyme A transferase."
"2774","slr1894",0.135539866198387,0.304730781620505,-0.169190915422118,"slr1894","probable DNA-binding stress protein"
"2775","slr1895",0.0600549194321274,0.106016038253923,-0.0459611188217956,"slr1895","hypothetical protein"
"2776","slr1896",0.0805512120603043,0.293836079450923,-0.213284867390619,"slr1896","hypothetical protein"
"2777","slr1900",0.0288409708904519,-0.823438236898845,0.852279207789297,"slr1900","hypothetical protein"
